Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,raw_row_id
2022-07-03,S001,P0003,Groceries,East,361,243,129,255.83,45.49,20,Snowy,1,47.64,Autumn,18303
2022-07-03,S001,P0004,Clothing,North,275,255,100,272.99,16.17,5,Sunny,1,17.19,Spring,18304
2022-07-03,S001,P0005,Furniture,East,99,12,83,7.77,65.48,10,Snowy,1,61.31,Summer,18305
2022-07-03,S001,P0006,Clothing,North,120,28,116,18.36,99.61,15,Snowy,0,95.47,Spring,18306
2022-07-03,S001,P0007,Toys,North,414,152,51,162.52,50.72,15,Cloudy,0,53.93,Spring,18307
2022-07-03,S001,P0008,Toys,West,61,40,170,36.58,53.01,15,Snowy,1,55.54,Spring,18308
2022-07-03,S001,P0009,Furniture,South,157,151,57,153.91,54.83,5,Snowy,0,54.68,Spring,18309
2022-07-03,S001,P0010,Groceries,North,127,59,90,74.88,30.86,20,Rainy,1,30.42,Autumn,18310
2022-07-03,S002,P0001,Groceries,West,367,217,66,220.02,15.2,10,Cloudy,1,15.04,Spring,18321
2022-07-03,S002,P0002,Electronics,East,237,47,55,39.06,93.01,5,Sunny,1,89.91,Winter,18322
2022-07-03,S002,P0003,Toys,East,83,0,44,10.04,51.39,5,Sunny,1,52.46,Summer,18323
2022-07-03,S002,P0004,Furniture,West,124,27,168,31.38,84.53,0,Rainy,0,88.1,Spring,18324
2022-07-03,S002,P0005,Groceries,North,258,202,140,208.21,32.09,20,Cloudy,1,33.07,Winter,18325
2022-07-03,S002,P0006,Clothing,North,469,108,34,121.33,68.93,10,Cloudy,1,72.42,Autumn,18326
2022-07-03,S002,P0007,Groceries,East,294,165,116,184.11,35.33,10,Sunny,0,36.72,Spring,18327
2022-07-03,S002,P0008,Groceries,North,363,301,93,308.42,81.59,20,Snowy,1,85.77,Winter,18328
2022-07-03,S002,P0009,Clothing,East,321,111,72,115.15,48.77,5,Rainy,0,49.16,Autumn,18329
2022-07-03,S002,P0010,Furniture,East,99,81,89,100.54,52.33,5,Snowy,1,53.91,Winter,18330
2022-07-03,S003,P0001,Clothing,West,302,246,128,242.63,96.27,5,Cloudy,0,93.92,Spring,18341
2022-07-03,S003,P0002,Toys,South,54,50,97,64.22,88.08,10,Rainy,0,91.78,Winter,18342
2022-07-03,S003,P0003,Groceries,South,193,54,104,60.59,65.04,15,Sunny,0,68.74,Spring,18343
2022-07-03,S003,P0004,Furniture,West,99,86,109,101.51,77.19,0,Snowy,0,72.91,Summer,18344
2022-07-03,S003,P0005,Furniture,North,284,4,162,2.51,37.32,20,Snowy,1,35.5,Winter,18345
2022-07-03,S003,P0006,Electronics,West,425,383,172,384.42,75.81,5,Cloudy,0,75.93,Spring,18346
2022-07-03,S003,P0007,Furniture,South,487,428,130,442.46,55.53,20,Snowy,1,58.38,Winter,18347
2022-07-03,S003,P0008,Toys,West,376,251,159,244.13,56.09,10,Sunny,1,52.44,Winter,18348
2022-07-03,S003,P0009,Electronics,West,174,80,126,88.32,43.82,10,Snowy,0,40.55,Autumn,18349
2022-07-03,S003,P0010,Clothing,North,320,211,88,212.45,11.69,15,Cloudy,1,12.32,Autumn,18350
2022-07-03,S004,P0001,Furniture,North,262,96,51,90.96,11.7,15,Snowy,0,11.03,Winter,18361
2022-07-03,S004,P0002,Clothing,East,464,320,156,324.4,84.43,10,Sunny,0,81.07,Autumn,18362
2022-07-03,S004,P0003,Clothing,North,72,60,178,55.51,21.49,0,Cloudy,0,16.88,Autumn,18363
2022-07-03,S004,P0004,Electronics,East,228,120,97,130.58,46.44,20,Rainy,0,49.55,Autumn,18364
2022-07-03,S004,P0005,Clothing,North,347,109,197,122.28,52.74,0,Sunny,1,49.64,Winter,18365
2022-07-03,S004,P0006,Electronics,East,314,45,110,35.13,28.97,20,Cloudy,1,30.44,Spring,18366
2022-07-03,S004,P0007,Clothing,West,85,34,155,26.54,46.53,10,Cloudy,0,48.78,Summer,18367
2022-07-03,S004,P0008,Electronics,South,377,251,62,255.04,43.99,0,Sunny,1,41.95,Winter,18368
2022-07-03,S004,P0009,Electronics,North,155,140,172,138.44,29.27,5,Snowy,0,26.77,Autumn,18369
2022-07-03,S004,P0010,Electronics,South,477,114,130,120.1,99.25,5,Rainy,0,100.1,Spring,18370
2022-07-03,S005,P0001,Groceries,South,411,116,77,129.9,57.76,10,Cloudy,1,58.18,Summer,18381
2022-07-03,S005,P0002,Clothing,South,476,349,98,361.84,47.94,10,Rainy,0,46.23,Summer,18382
2022-07-03,S005,P0003,Electronics,South,180,41,178,45.38,46.23,20,Snowy,0,50.31,Winter,18383
2022-07-03,S005,P0004,Electronics,West,480,16,95,21.08,20.52,15,Cloudy,0,19.09,Spring,18384
2022-07-03,S005,P0005,Toys,South,491,159,85,173.65,75.93,0,Snowy,0,71.78,Spring,18385
2022-07-03,S005,P0006,Groceries,East,55,21,147,11.99,29.7,20,Snowy,0,26.43,Spring,18386
2022-07-03,S005,P0007,Furniture,North,50,47,62,56.59,45.57,10,Sunny,0,45.55,Winter,18387
2022-07-03,S005,P0008,Clothing,South,229,152,20,151.42,42.48,0,Sunny,1,44.52,Summer,18388
2022-07-03,S005,P0009,Toys,North,131,7,54,9.44,28.38,20,Sunny,1,28.39,Spring,18389
2022-07-03,S005,P0010,Clothing,North,340,165,58,166.88,71.0,5,Cloudy,0,66.83,Autumn,18390
2022-07-04,S001,P0001,Electronics,West,483,143,114,153.26,15.79,15,Cloudy,1,19.12,Autumn,18401
2022-07-04,S001,P0002,Clothing,North,157,0,159,17.76,79.38,20,Snowy,0,79.93,Spring,18402
2022-07-04,S001,P0003,Clothing,South,287,145,71,151.2,99.75,15,Rainy,1,100.92,Autumn,18403
2022-07-04,S001,P0004,Groceries,East,388,38,120,36.27,56.53,0,Sunny,1,54.83,Spring,18404
2022-07-04,S001,P0005,Furniture,West,154,83,179,81.54,90.97,20,Sunny,1,89.58,Autumn,18405
2022-07-04,S001,P0006,Furniture,North,114,42,29,46.79,89.02,10,Cloudy,0,92.84,Summer,18406
2022-07-04,S001,P0007,Electronics,West,114,108,87,110.42,96.85,15,Cloudy,1,100.03,Autumn,18407
2022-07-04,S001,P0008,Furniture,West,106,3,109,12.11,80.06,20,Sunny,0,82.06,Spring,18408
2022-07-04,S001,P0009,Electronics,North,105,58,163,61.52,92.06,10,Rainy,1,96.69,Summer,18409
2022-07-04,S001,P0010,Groceries,East,404,326,97,320.93,86.02,5,Rainy,0,83.63,Autumn,18410
2022-07-04,S002,P0001,Electronics,East,100,87,42,105.22,87.49,0,Rainy,0,92.4,Winter,18421
2022-07-04,S002,P0002,Electronics,West,464,130,153,148.28,27.1,0,Cloudy,1,24.28,Winter,18422
2022-07-04,S002,P0003,Electronics,East,453,66,191,79.67,77.65,5,Cloudy,1,74.71,Spring,18423
2022-07-04,S002,P0004,Electronics,West,201,143,32,162.13,33.26,5,Snowy,1,35.76,Summer,18424
2022-07-04,S002,P0005,Clothing,North,305,150,194,144.96,19.54,5,Rainy,1,21.86,Autumn,18425
2022-07-04,S002,P0006,Clothing,North,65,3,123,8.79,63.66,15,Snowy,0,58.98,Summer,18426
2022-07-04,S002,P0007,Electronics,North,368,269,34,266.17,15.56,15,Snowy,1,19.35,Winter,18427
2022-07-04,S002,P0008,Furniture,South,485,314,150,306.52,80.48,0,Rainy,1,77.45,Summer,18428
2022-07-04,S002,P0009,Groceries,West,255,90,108,84.48,41.57,20,Rainy,0,40.19,Autumn,18429
2022-07-04,S002,P0010,Clothing,West,358,175,90,192.76,26.31,15,Rainy,0,24.73,Spring,18430
2022-07-04,S003,P0001,Electronics,East,361,239,25,231.18,23.58,10,Cloudy,1,20.4,Autumn,18441
2022-07-04,S003,P0002,Groceries,East,294,233,171,244.29,68.34,15,Rainy,0,66.09,Autumn,18442
2022-07-04,S003,P0003,Furniture,West,362,116,98,126.54,25.01,20,Cloudy,0,28.82,Summer,18443
2022-07-04,S003,P0004,Groceries,South,71,17,86,31.44,94.27,10,Snowy,0,93.79,Spring,18444
2022-07-04,S003,P0005,Clothing,North,253,229,170,223.89,21.37,0,Cloudy,1,23.04,Spring,18445
2022-07-04,S003,P0006,Clothing,West,442,212,70,229.72,59.49,5,Rainy,1,56.93,Winter,18446
2022-07-04,S003,P0007,Toys,West,365,332,77,350.39,66.84,10,Rainy,0,65.75,Autumn,18447
2022-07-04,S003,P0008,Furniture,South,115,87,37,92.3,80.26,0,Cloudy,0,77.99,Summer,18448
2022-07-04,S003,P0009,Groceries,South,424,25,30,30.48,92.41,5,Snowy,1,94.85,Spring,18449
2022-07-04,S003,P0010,Clothing,South,223,94,28,101.31,98.36,5,Cloudy,1,97.67,Winter,18450
2022-07-04,S004,P0001,Electronics,South,197,192,47,200.76,19.98,20,Sunny,1,16.67,Summer,18461
2022-07-04,S004,P0002,Clothing,South,288,53,152,50.82,58.93,10,Snowy,1,56.08,Summer,18462
2022-07-04,S004,P0003,Groceries,West,431,420,167,416.39,89.46,0,Snowy,0,92.55,Winter,18463
2022-07-04,S004,P0004,Clothing,North,439,23,173,34.6,46.61,15,Cloudy,1,47.88,Spring,18464
2022-07-04,S004,P0005,Toys,East,75,36,103,51.53,55.73,15,Rainy,0,54.77,Summer,18465
2022-07-04,S004,P0006,Furniture,West,347,51,65,67.27,51.85,5,Cloudy,1,50.7,Spring,18466
2022-07-04,S004,P0007,Electronics,East,309,109,101,102.2,14.15,0,Cloudy,0,9.81,Summer,18467
2022-07-04,S004,P0008,Groceries,East,77,44,24,43.28,33.91,5,Cloudy,0,31.61,Autumn,18468
2022-07-04,S004,P0009,Toys,West,379,371,183,366.61,41.36,10,Rainy,0,39.11,Winter,18469
2022-07-04,S004,P0010,Toys,East,277,223,44,214.27,54.54,20,Cloudy,0,56.92,Summer,18470
2022-07-04,S005,P0001,Toys,West,258,218,25,229.95,48.21,0,Snowy,1,48.37,Autumn,18481
2022-07-04,S005,P0002,Furniture,North,258,43,188,41.71,76.79,15,Sunny,1,76.15,Autumn,18482
2022-07-04,S005,P0003,Clothing,East,471,29,184,42.86,45.04,10,Rainy,0,49.77,Winter,18483
2022-07-04,S005,P0004,Clothing,West,72,64,133,64.42,17.96,10,Rainy,1,17.06,Summer,18484
2022-07-04,S005,P0005,Toys,North,491,253,64,271.49,35.4,15,Cloudy,1,31.88,Autumn,18485
2022-07-04,S005,P0006,Clothing,North,61,28,194,47.75,50.22,5,Rainy,1,53.97,Autumn,18486
2022-07-04,S005,P0007,Furniture,South,265,125,124,144.51,46.63,15,Rainy,1,47.06,Autumn,18487
2022-07-04,S005,P0008,Groceries,South,388,245,106,256.27,96.7,15,Cloudy,1,101.12,Spring,18488
2022-07-04,S005,P0009,Furniture,East,361,173,156,163.06,19.42,20,Snowy,1,18.64,Autumn,18489
2022-07-04,S005,P0010,Clothing,North,382,222,46,222.48,62.18,0,Snowy,1,66.45,Autumn,18490
2022-07-05,S001,P0001,Toys,North,104,75,160,78.99,81.22,10,Snowy,1,84.72,Summer,18501
2022-07-05,S001,P0002,Groceries,West,286,225,60,220.21,31.92,0,Cloudy,1,35.23,Autumn,18502
2022-07-05,S001,P0003,Clothing,West,208,125,39,115.95,50.82,10,Rainy,0,50.51,Winter,18503
2022-07-05,S001,P0004,Groceries,South,165,163,64,166.28,87.52,0,Snowy,0,91.01,Winter,18504
2022-07-05,S001,P0005,Toys,South,316,92,115,95.27,29.56,0,Snowy,0,33.15,Winter,18505
2022-07-05,S001,P0006,Furniture,South,422,93,125,85.72,16.01,10,Rainy,1,18.9,Spring,18506
2022-07-05,S001,P0007,Electronics,North,250,118,43,117.66,30.97,5,Sunny,0,34.93,Winter,18507
2022-07-05,S001,P0008,Furniture,North,76,31,122,35.95,58.88,10,Cloudy,1,55.83,Winter,18508
2022-07-05,S001,P0009,Electronics,North,468,363,55,358.82,46.95,10,Cloudy,0,50.68,Winter,18509
2022-07-05,S001,P0010,Furniture,North,204,70,99,76.08,97.67,0,Cloudy,1,96.23,Winter,18510
2022-07-05,S002,P0001,Groceries,East,116,92,81,86.63,17.68,5,Rainy,1,12.76,Summer,18521
2022-07-05,S002,P0002,Furniture,South,477,123,62,135.56,41.68,0,Rainy,1,44.74,Winter,18522
2022-07-05,S002,P0003,Toys,North,201,93,158,86.86,77.1,20,Cloudy,1,76.93,Autumn,18523
2022-07-05,S002,P0004,Groceries,East,291,131,182,146.63,18.28,20,Cloudy,0,16.47,Spring,18524
2022-07-05,S002,P0005,Furniture,East,170,119,49,122.7,29.08,0,Rainy,0,30.25,Autumn,18525
2022-07-05,S002,P0006,Groceries,East,135,52,25,64.19,62.66,10,Sunny,0,57.78,Summer,18526
2022-07-05,S002,P0007,Toys,South,479,369,86,376.2,86.32,15,Rainy,1,88.4,Spring,18527
2022-07-05,S002,P0008,Groceries,West,356,192,59,209.83,50.03,0,Sunny,1,47.43,Spring,18528
2022-07-05,S002,P0009,Toys,East,340,229,117,236.13,20.97,0,Cloudy,1,24.9,Spring,18529
2022-07-05,S002,P0010,Electronics,North,155,80,48,87.63,82.37,5,Snowy,0,79.82,Spring,18530
2022-07-05,S003,P0001,Clothing,North,230,24,67,28.35,81.37,15,Snowy,0,82.11,Summer,18541
2022-07-05,S003,P0002,Groceries,West,183,96,174,112.46,39.37,20,Sunny,1,44.32,Spring,18542
2022-07-05,S003,P0003,Furniture,East,269,190,86,188.37,75.16,5,Rainy,1,75.64,Summer,18543
2022-07-05,S003,P0004,Toys,South,494,230,190,221.55,84.57,15,Snowy,1,87.41,Spring,18544
2022-07-05,S003,P0005,Electronics,South,332,121,74,115.59,90.27,15,Snowy,1,90.13,Spring,18545
2022-07-05,S003,P0006,Toys,East,451,300,135,313.01,35.09,5,Rainy,1,36.68,Winter,18546
2022-07-05,S003,P0007,Toys,South,136,54,82,51.83,88.47,15,Cloudy,1,89.36,Spring,18547
2022-07-05,S003,P0008,Electronics,North,464,251,175,261.16,69.08,0,Cloudy,0,66.86,Autumn,18548
2022-07-05,S003,P0009,Electronics,South,251,251,88,267.32,98.37,5,Rainy,0,100.51,Summer,18549
2022-07-05,S003,P0010,Clothing,South,159,140,146,153.56,23.06,5,Rainy,0,19.83,Spring,18550
2022-07-05,S004,P0001,Groceries,North,153,65,153,55.02,15.75,15,Sunny,1,12.05,Spring,18561
2022-07-05,S004,P0002,Electronics,South,241,168,151,175.39,55.74,0,Snowy,1,59.04,Spring,18562
2022-07-05,S004,P0003,Furniture,West,157,72,121,74.97,12.48,5,Cloudy,0,9.28,Summer,18563
2022-07-05,S004,P0004,Toys,North,98,54,37,50.05,34.72,0,Rainy,1,35.87,Winter,18564
2022-07-05,S004,P0005,Furniture,North,94,52,144,46.4,17.0,20,Snowy,1,12.33,Autumn,18565
2022-07-05,S004,P0006,Toys,West,146,93,81,111.94,88.42,0,Rainy,1,91.7,Summer,18566
2022-07-05,S004,P0007,Electronics,East,266,81,165,87.49,50.43,5,Rainy,0,50.33,Winter,18567
2022-07-05,S004,P0008,Toys,East,381,288,92,305.03,11.62,15,Sunny,1,15.69,Winter,18568
2022-07-05,S004,P0009,Toys,South,221,7,131,11.59,19.66,5,Cloudy,1,17.46,Summer,18569
2022-07-05,S004,P0010,Groceries,North,136,47,159,55.23,15.82,10,Snowy,0,19.08,Summer,18570
2022-07-05,S005,P0001,Furniture,West,126,111,176,117.54,58.67,5,Cloudy,0,57.84,Winter,18581
2022-07-05,S005,P0002,Groceries,South,348,205,58,213.31,24.2,10,Sunny,1,22.64,Winter,18582
2022-07-05,S005,P0003,Toys,North,118,16,105,20.46,11.37,20,Snowy,1,13.37,Summer,18583
2022-07-05,S005,P0004,Furniture,East,207,16,138,27.11,74.15,0,Rainy,0,75.08,Spring,18584
2022-07-05,S005,P0005,Groceries,West,450,229,153,230.83,94.82,0,Rainy,0,90.14,Spring,18585
2022-07-05,S005,P0006,Toys,East,220,133,149,139.3,60.78,5,Rainy,1,61.78,Winter,18586
2022-07-05,S005,P0007,Clothing,East,356,345,195,352.44,49.51,15,Snowy,0,48.44,Autumn,18587
2022-07-05,S005,P0008,Electronics,West,236,193,48,194.7,83.91,20,Snowy,1,83.65,Summer,18588
2022-07-05,S005,P0009,Toys,North,220,73,38,80.37,10.96,0,Snowy,0,14.09,Winter,18589
2022-07-05,S005,P0010,Electronics,East,448,58,56,70.71,92.58,5,Cloudy,1,88.42,Winter,18590
2022-07-06,S001,P0001,Groceries,East,305,4,157,21.76,46.96,20,Rainy,1,49.08,Autumn,18601
2022-07-06,S001,P0002,Toys,South,279,154,61,171.56,55.62,15,Cloudy,0,53.84,Summer,18602
2022-07-06,S001,P0003,Groceries,West,82,66,176,76.99,12.77,0,Cloudy,0,9.94,Summer,18603
2022-07-06,S001,P0004,Furniture,East,66,23,101,20.49,26.81,10,Cloudy,0,25.96,Summer,18604
2022-07-06,S001,P0005,Groceries,South,365,286,106,287.77,21.12,0,Rainy,0,19.65,Spring,18605
2022-07-06,S001,P0006,Toys,North,111,52,55,44.85,21.06,5,Cloudy,0,20.24,Winter,18606
2022-07-06,S001,P0007,Furniture,West,412,262,173,276.1,59.71,0,Sunny,0,55.13,Winter,18607
2022-07-06,S001,P0008,Groceries,South,144,18,92,9.78,66.54,20,Rainy,1,62.13,Winter,18608
2022-07-06,S001,P0009,Groceries,East,62,29,131,39.09,24.22,15,Sunny,0,23.97,Autumn,18609
2022-07-06,S001,P0010,Groceries,North,270,86,118,93.9,84.41,10,Snowy,0,85.02,Spring,18610
2022-07-06,S002,P0001,Toys,North,96,85,104,103.46,45.94,5,Sunny,0,49.28,Winter,18621
2022-07-06,S002,P0002,Clothing,North,366,1,179,-4.58,83.96,5,Rainy,1,88.3,Spring,18622
2022-07-06,S002,P0003,Furniture,North,145,37,101,55.28,15.73,10,Snowy,0,11.43,Spring,18623
2022-07-06,S002,P0004,Toys,West,186,167,190,164.29,61.01,10,Cloudy,0,60.46,Winter,18624
2022-07-06,S002,P0005,Toys,East,59,46,148,55.88,97.84,15,Sunny,0,92.89,Winter,18625
2022-07-06,S002,P0006,Furniture,North,310,240,132,251.56,17.29,20,Sunny,1,20.77,Winter,18626
2022-07-06,S002,P0007,Clothing,West,259,225,78,242.51,76.86,15,Snowy,1,72.31,Summer,18627
2022-07-06,S002,P0008,Clothing,North,94,79,139,71.69,97.39,5,Snowy,0,98.54,Summer,18628
2022-07-06,S002,P0009,Toys,South,333,294,107,310.14,19.04,0,Sunny,0,23.18,Summer,18629
2022-07-06,S002,P0010,Toys,North,472,159,39,167.44,72.32,0,Rainy,1,72.37,Summer,18630
2022-07-06,S003,P0001,Electronics,East,330,87,89,90.78,39.07,15,Sunny,0,38.37,Spring,18641
2022-07-06,S003,P0002,Toys,South,390,182,60,178.49,31.23,0,Snowy,1,32.92,Winter,18642
2022-07-06,S003,P0003,Electronics,South,454,366,151,368.61,39.48,20,Rainy,0,39.55,Summer,18643
2022-07-06,S003,P0004,Groceries,North,396,374,47,393.28,92.95,0,Snowy,0,89.06,Winter,18644
2022-07-06,S003,P0005,Furniture,North,158,53,35,43.43,71.1,20,Cloudy,0,67.35,Summer,18645
2022-07-06,S003,P0006,Clothing,West,114,54,60,58.79,86.28,20,Cloudy,1,83.29,Summer,18646
2022-07-06,S003,P0007,Groceries,North,142,78,31,82.43,78.91,15,Snowy,0,78.08,Summer,18647
2022-07-06,S003,P0008,Toys,South,305,271,123,285.78,95.61,5,Cloudy,1,97.51,Summer,18648
2022-07-06,S003,P0009,Clothing,East,147,127,97,131.83,75.1,10,Sunny,1,72.56,Summer,18649
2022-07-06,S003,P0010,Toys,North,342,245,72,262.48,12.02,10,Rainy,0,11.78,Winter,18650
2022-07-06,S004,P0001,Electronics,North,149,56,32,75.05,70.68,5,Sunny,0,70.63,Winter,18661
2022-07-06,S004,P0002,Electronics,South,220,6,166,24.96,23.24,10,Rainy,0,21.33,Spring,18662
2022-07-06,S004,P0003,Furniture,East,304,32,194,28.78,17.88,15,Rainy,1,18.03,Spring,18663
2022-07-06,S004,P0004,Toys,East,136,33,149,41.75,93.23,0,Sunny,0,94.48,Winter,18664
2022-07-06,S004,P0005,Furniture,West,317,260,49,256.93,11.68,15,Cloudy,1,7.24,Winter,18665
2022-07-06,S004,P0006,Toys,North,217,196,57,192.0,50.02,10,Rainy,0,51.81,Summer,18666
2022-07-06,S004,P0007,Toys,North,498,272,65,274.75,42.94,10,Cloudy,0,39.5,Winter,18667
2022-07-06,S004,P0008,Toys,West,302,33,118,26.71,14.18,15,Rainy,1,17.33,Winter,18668
2022-07-06,S004,P0009,Clothing,North,250,111,126,112.64,29.22,5,Cloudy,1,28.96,Summer,18669
2022-07-06,S004,P0010,Electronics,North,76,51,83,56.37,85.72,0,Snowy,0,81.33,Autumn,18670
2022-07-06,S005,P0001,Electronics,East,98,87,44,78.73,35.21,5,Snowy,0,36.48,Autumn,18681
2022-07-06,S005,P0002,Electronics,West,121,67,102,74.46,20.83,0,Cloudy,0,25.71,Spring,18682
2022-07-06,S005,P0003,Electronics,North,415,242,80,233.28,15.83,5,Cloudy,0,18.71,Summer,18683
2022-07-06,S005,P0004,Groceries,East,398,362,125,353.9,98.18,5,Sunny,1,96.22,Spring,18684
2022-07-06,S005,P0005,Toys,South,436,293,105,284.23,36.26,0,Cloudy,0,36.69,Autumn,18685
2022-07-06,S005,P0006,Toys,North,55,16,180,33.24,45.41,5,Snowy,1,46.78,Spring,18686
2022-07-06,S005,P0007,Electronics,West,452,374,88,391.12,95.25,15,Cloudy,1,97.94,Winter,18687
2022-07-06,S005,P0008,Furniture,North,77,27,92,33.09,59.97,0,Snowy,0,58.99,Summer,18688
2022-07-06,S005,P0009,Groceries,East,485,365,143,368.75,86.41,10,Cloudy,1,82.63,Spring,18689
2022-07-06,S005,P0010,Clothing,East,308,251,117,270.54,68.8,10,Sunny,0,69.98,Autumn,18690
2022-07-07,S001,P0001,Toys,East,115,70,170,60.33,96.25,5,Snowy,0,94.4,Summer,18701
2022-07-07,S001,P0002,Clothing,East,449,419,176,438.07,56.4,0,Sunny,1,56.48,Autumn,18702
2022-07-07,S001,P0003,Clothing,South,313,213,128,213.84,39.1,0,Rainy,1,35.1,Autumn,18703
2022-07-07,S001,P0004,Clothing,South,267,51,45,51.67,68.22,10,Rainy,0,72.82,Winter,18704
2022-07-07,S001,P0005,Groceries,East,96,66,58,81.76,94.94,15,Sunny,1,92.92,Winter,18705
2022-07-07,S001,P0006,Groceries,East,479,403,185,416.03,96.67,5,Cloudy,0,99.49,Spring,18706
2022-07-07,S001,P0007,Groceries,North,291,237,137,256.45,91.95,5,Sunny,1,95.14,Autumn,18707
2022-07-07,S001,P0008,Clothing,East,394,154,36,163.49,69.46,20,Rainy,0,71.49,Summer,18708
2022-07-07,S001,P0009,Electronics,East,294,33,63,26.22,69.23,20,Snowy,1,71.24,Summer,18709
2022-07-07,S001,P0010,Electronics,East,67,30,152,25.14,24.31,20,Cloudy,0,22.45,Spring,18710
2022-07-07,S002,P0001,Toys,North,316,59,158,62.1,45.95,15,Rainy,0,44.81,Spring,18721
2022-07-07,S002,P0002,Furniture,North,164,20,71,29.45,44.5,10,Cloudy,1,44.11,Autumn,18722
2022-07-07,S002,P0003,Furniture,East,51,39,200,30.96,15.57,0,Rainy,1,19.76,Summer,18723
2022-07-07,S002,P0004,Furniture,West,282,41,68,35.58,72.52,5,Snowy,0,74.16,Summer,18724
2022-07-07,S002,P0005,Toys,West,484,164,161,172.74,89.18,10,Rainy,1,90.81,Autumn,18725
2022-07-07,S002,P0006,Furniture,North,323,263,160,273.83,57.3,0,Cloudy,0,61.97,Autumn,18726
2022-07-07,S002,P0007,Clothing,North,483,264,113,281.99,43.44,5,Rainy,1,48.05,Winter,18727
2022-07-07,S002,P0008,Clothing,West,278,153,56,167.66,29.81,5,Sunny,1,28.82,Summer,18728
2022-07-07,S002,P0009,Furniture,East,436,60,165,78.13,54.18,15,Rainy,0,56.33,Spring,18729
2022-07-07,S002,P0010,Groceries,North,238,121,121,118.32,26.02,10,Snowy,1,28.07,Autumn,18730
2022-07-07,S003,P0001,Groceries,North,235,107,177,107.59,88.95,20,Cloudy,1,86.11,Summer,18741
2022-07-07,S003,P0002,Clothing,West,329,260,83,271.48,27.5,15,Snowy,1,23.12,Autumn,18742
2022-07-07,S003,P0003,Groceries,South,438,162,172,170.23,38.7,20,Cloudy,1,42.19,Autumn,18743
2022-07-07,S003,P0004,Groceries,North,177,14,200,23.17,12.26,15,Rainy,0,9.79,Autumn,18744
2022-07-07,S003,P0005,Furniture,East,248,57,104,52.42,42.05,15,Rainy,0,45.63,Summer,18745
2022-07-07,S003,P0006,Groceries,East,222,34,192,40.1,45.93,10,Rainy,0,46.35,Autumn,18746
2022-07-07,S003,P0007,Electronics,North,147,97,193,101.35,91.2,15,Cloudy,1,94.51,Winter,18747
2022-07-07,S003,P0008,Furniture,South,330,37,146,48.89,78.99,0,Sunny,1,81.97,Spring,18748
2022-07-07,S003,P0009,Clothing,West,221,116,92,115.94,58.38,5,Rainy,1,62.58,Winter,18749
2022-07-07,S003,P0010,Electronics,North,108,15,200,16.35,77.59,20,Sunny,1,81.43,Summer,18750
2022-07-07,S004,P0001,Clothing,East,384,306,28,324.21,18.9,20,Rainy,0,14.88,Spring,18761
2022-07-07,S004,P0002,Electronics,East,220,68,44,81.95,11.97,15,Sunny,1,10.68,Spring,18762
2022-07-07,S004,P0003,Groceries,South,395,260,77,276.47,75.92,5,Cloudy,1,72.21,Autumn,18763
2022-07-07,S004,P0004,Toys,North,210,148,40,149.38,80.57,5,Sunny,1,81.4,Spring,18764
2022-07-07,S004,P0005,Electronics,North,281,255,41,263.93,91.95,5,Sunny,1,92.67,Spring,18765
2022-07-07,S004,P0006,Clothing,South,236,172,195,177.4,67.59,0,Rainy,1,70.22,Autumn,18766
2022-07-07,S004,P0007,Toys,North,280,192,107,188.14,33.74,20,Rainy,1,33.53,Winter,18767
2022-07-07,S004,P0008,Clothing,North,216,115,47,132.82,76.08,10,Cloudy,1,74.59,Winter,18768
2022-07-07,S004,P0009,Groceries,North,218,151,35,144.72,60.64,0,Snowy,0,56.59,Summer,18769
2022-07-07,S004,P0010,Clothing,East,391,343,177,351.95,28.35,10,Cloudy,1,26.05,Summer,18770
2022-07-07,S005,P0001,Electronics,North,420,42,158,34.08,67.55,5,Sunny,1,69.5,Autumn,18781
2022-07-07,S005,P0002,Toys,West,270,205,125,209.68,90.06,10,Snowy,0,94.4,Summer,18782
2022-07-07,S005,P0003,Furniture,North,258,143,42,145.21,37.09,5,Cloudy,0,41.17,Winter,18783
2022-07-07,S005,P0004,Groceries,East,458,167,186,171.08,64.5,15,Snowy,0,65.56,Spring,18784
2022-07-07,S005,P0005,Clothing,West,418,211,21,216.49,20.06,10,Snowy,1,16.63,Summer,18785
2022-07-07,S005,P0006,Groceries,East,50,29,135,47.95,34.15,20,Rainy,0,36.15,Summer,18786
2022-07-07,S005,P0007,Groceries,West,349,213,148,205.75,11.92,0,Snowy,1,16.01,Winter,18787
2022-07-07,S005,P0008,Clothing,West,155,115,49,134.59,21.45,0,Rainy,0,20.8,Autumn,18788
2022-07-07,S005,P0009,Clothing,East,379,212,78,206.14,69.16,15,Sunny,1,64.54,Winter,18789
2022-07-07,S005,P0010,Clothing,West,371,270,155,278.18,13.4,20,Rainy,1,13.2,Autumn,18790
2022-07-08,S001,P0001,Groceries,West,145,118,161,130.28,78.51,5,Snowy,1,79.41,Summer,18801
2022-07-08,S001,P0002,Furniture,East,232,162,67,163.16,31.16,20,Sunny,0,26.17,Winter,18802
2022-07-08,S001,P0003,Toys,East,327,86,71,92.68,62.34,0,Snowy,0,58.48,Winter,18803
